Station ID,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency,city,activity_status
EVS00312,DC Fast Charger,0.13,6:00-22:00,13.45,13,Tesla,50,"CCS, CHAdeMO",2017,No,3.0,10,Quarterly,Chicago,low
EVS00465,AC Level 1,0.45,9:00-18:00,13.49,49,ChargePoint,350,"CCS, Type 2",2021,Yes,4.2,10,Annually,Los Angeles,low
EVS01008,AC Level 1,0.5,24/7,2.31,78,EVgo,350,CCS,2013,No,3.5,7,Monthly,Chicago,high
EVS01075,AC Level 2,0.44,24/7,7.69,94,Greenlots,22,"Tesla, CHAdeMO",2019,No,3.2,9,Monthly,Beijing,high
EVS01282,AC Level 1,0.11,9:00-18:00,7.96,27,EVgo,50,"Tesla, CHAdeMO",2021,Yes,4.1,7,Annually,Berlin,low
EVS01285,AC Level 2,0.39,24/7,16.53,73,Ionity,50,CCS,2022,No,3.3,7,Annually,Chicago,high
EVS01335,DC Fast Charger,0.11,9:00-18:00,0.57,96,ChargePoint,50,Tesla,2011,No,3.4,10,Annually,Toronto,high
EVS01346,AC Level 1,0.16,24/7,0.65,48,Ionity,150,CCS,2010,No,4.0,8,Quarterly,Mumbai,low
EVS01387,DC Fast Charger,0.19,9:00-18:00,11.6,60,ChargePoint,22,"CHAdeMO, Type 2",2020,No,4.0,7,Monthly,Berlin,high
EVS01455,AC Level 2,0.29,9:00-18:00,12.42,78,Greenlots,150,"Tesla, Type 2",2011,No,3.4,10,Monthly,Toronto,high
EVS01768,AC Level 2,0.4,6:00-22:00,3.05,44,Greenlots,50,CCS,2012,No,3.2,4,Annually,Mexico City,low
EVS02163,DC Fast Charger,0.4,24/7,15.24,43,Ionity,350,"CHAdeMO, Tesla",2013,Yes,3.5,5,Annually,Mumbai,low
EVS02272,DC Fast Charger,0.41,9:00-18:00,15.35,74,Tesla,50,"Type 2, CCS",2014,No,3.1,8,Quarterly,Moscow,high
EVS03177,AC Level 2,0.32,9:00-18:00,17.89,62,Tesla,150,"Tesla, CHAdeMO",2021,Yes,5.0,7,Quarterly,San Francisco,high
EVS03280,DC Fast Charger,0.29,6:00-22:00,1.02,20,Greenlots,350,CCS,2015,Yes,3.2,2,Quarterly,São Paulo,low
EVS03288,AC Level 2,0.19,9:00-18:00,4.59,53,Greenlots,50,"CCS, CHAdeMO",2020,No,4.9,5,Quarterly,Los Angeles,high
EVS03408,AC Level 1,0.19,24/7,1.74,28,Greenlots,22,CCS,2018,Yes,3.8,6,Quarterly,Mexico City,low
EVS03457,DC Fast Charger,0.39,9:00-18:00,14.91,71,Tesla,350,Tesla,2014,Yes,3.9,7,Quarterly,Chicago,high
EVS03568,AC Level 2,0.25,9:00-18:00,19.04,11,Ionity,22,CCS,2023,No,4.2,10,Quarterly,Los Angeles,low
EVS03584,DC Fast Charger,0.24,9:00-18:00,7.85,10,Ionity,50,"Tesla, CHAdeMO",2010,No,3.4,7,Annually,Berlin,low
EVS03638,AC Level 2,0.36,6:00-22:00,6.75,84,Tesla,150,"CCS, Tesla",2018,No,4.1,2,Monthly,San Francisco,high
EVS03654,AC Level 2,0.12,9:00-18:00,1.42,54,Ionity,350,"CHAdeMO, Type 2",2010,Yes,4.7,3,Annually,San Francisco,high
EVS03686,AC Level 2,0.17,24/7,2.0,17,Tesla,350,Type 2,2016,Yes,4.8,3,Quarterly,Mexico City,low
EVS03750,AC Level 1,0.27,6:00-22:00,0.58,99,ChargePoint,22,Type 2,2013,Yes,4.8,5,Quarterly,Berlin,high
EVS03889,DC Fast Charger,0.33,6:00-22:00,9.56,96,Tesla,50,"CHAdeMO, CCS",2015,Yes,3.0,5,Quarterly,Mumbai,high
EVS03968,DC Fast Charger,0.29,24/7,1.43,99,ChargePoint,150,"CHAdeMO, Tesla",2018,No,4.7,1,Annually,Chicago,high
EVS04159,AC Level 2,0.25,24/7,9.91,88,Ionity,22,"CHAdeMO, CCS",2016,No,3.4,8,Quarterly,Berlin,high
EVS04614,AC Level 1,0.43,9:00-18:00,12.52,56,Greenlots,22,Type 2,2022,No,4.3,5,Monthly,Los Angeles,high
EVS04775,DC Fast Charger,0.15,9:00-18:00,11.35,20,Greenlots,350,CCS,2022,Yes,3.3,7,Quarterly,Bangkok,low
EVS04842,DC Fast Charger,0.34,9:00-18:00,7.93,67,EVgo,22,"Type 2, CCS",2012,Yes,4.8,6,Monthly,Seoul,high
EVS00108,AC Level 2,0.11,6:00-22:00,3.14,43,Tesla,350,CCS,2020,Yes,5.0,7,Annually,Mumbai,low
EVS00142,AC Level 1,0.11,24/7,8.57,85,ChargePoint,150,CCS,2022,No,4.4,10,Monthly,Beijing,high
EVS00745,DC Fast Charger,0.17,6:00-22:00,6.51,61,EVgo,350,"CHAdeMO, CCS",2014,No,3.8,7,Quarterly,Bangkok,high
EVS00927,DC Fast Charger,0.32,24/7,14.33,55,EVgo,150,Type 2,2014,No,4.0,10,Annually,Dubai,high
EVS01003,AC Level 1,0.15,24/7,16.18,100,Greenlots,350,Type 2,2020,No,4.1,5,Quarterly,Dubai,high
EVS01416,DC Fast Charger,0.21,24/7,7.17,44,Greenlots,50,"CHAdeMO, Type 2",2023,No,4.9,5,Quarterly,Toronto,low
EVS01869,AC Level 1,0.31,9:00-18:00,1.74,79,ChargePoint,22,"CHAdeMO, Type 2",2017,No,3.3,6,Monthly,Chicago,high
EVS02539,AC Level 1,0.23,9:00-18:00,9.66,84,Ionity,350,"Type 2, Tesla",2015,No,3.4,10,Annually,São Paulo,high
EVS02594,DC Fast Charger,0.28,6:00-22:00,18.51,21,Ionity,350,"Type 2, CCS",2023,Yes,3.7,9,Quarterly,Mexico City,low
EVS02610,AC Level 1,0.41,24/7,17.69,97,EVgo,350,"CCS, CHAdeMO",2017,No,5.0,3,Annually,Bangkok,high
EVS02937,AC Level 2,0.25,9:00-18:00,2.57,11,EVgo,150,Tesla,2019,No,3.7,10,Monthly,Bangkok,low
EVS03064,AC Level 1,0.35,6:00-22:00,13.11,14,EVgo,50,Tesla,2014,Yes,4.8,3,Annually,Chicago,low
EVS03768,AC Level 2,0.16,6:00-22:00,6.92,55,Greenlots,150,CHAdeMO,2010,Yes,4.7,9,Quarterly,Bangkok,high
EVS04787,AC Level 2,0.28,24/7,1.38,61,EVgo,150,CCS,2010,Yes,3.5,9,Quarterly,Berlin,high
EVS04889,AC Level 2,0.14,24/7,19.49,43,ChargePoint,50,"Type 2, CCS",2021,Yes,3.2,7,Quarterly,San Francisco,low
EVS00158,DC Fast Charger,0.13,6:00-22:00,14.81,42,Greenlots,150,CCS,2011,Yes,4.9,4,Monthly,Bangkok,low
EVS00534,DC Fast Charger,0.41,24/7,4.15,60,EVgo,150,Tesla,2022,Yes,3.3,2,Annually,San Francisco,high
EVS00609,AC Level 2,0.3,24/7,3.67,18,EVgo,22,Type 2,2017,No,3.4,1,Annually,Cape Town,low
EVS02044,DC Fast Charger,0.12,24/7,9.83,47,EVgo,22,Tesla,2022,Yes,3.6,4,Annually,Sydney,low
EVS02049,AC Level 1,0.48,9:00-18:00,7.74,47,Greenlots,150,CCS,2021,No,3.1,6,Quarterly,Mexico City,low
EVS02217,AC Level 2,0.19,6:00-22:00,6.01,73,Tesla,50,"CCS, CHAdeMO",2014,Yes,3.4,8,Annually,Chicago,high
EVS02269,DC Fast Charger,0.11,24/7,1.27,93,EVgo,150,CCS,2010,Yes,4.3,3,Monthly,Chicago,high
EVS02745,AC Level 1,0.43,6:00-22:00,9.97,69,Tesla,350,CCS,2023,Yes,3.4,9,Annually,Cape Town,high
EVS03714,AC Level 1,0.37,9:00-18:00,4.73,69,Greenlots,22,"Tesla, CHAdeMO",2015,No,3.4,7,Quarterly,Seoul,high
EVS03830,DC Fast Charger,0.41,6:00-22:00,3.82,61,Greenlots,22,"CCS, Type 2",2019,Yes,4.5,3,Annually,Beijing,high
EVS03867,DC Fast Charger,0.34,6:00-22:00,4.03,75,EVgo,150,Type 2,2016,No,3.7,5,Quarterly,Seoul,high
EVS04162,AC Level 1,0.39,24/7,8.75,14,ChargePoint,22,"CCS, Tesla",2013,Yes,4.8,1,Annually,Bangkok,low
EVS04395,AC Level 1,0.48,9:00-18:00,11.15,29,Greenlots,50,CCS,2010,No,4.3,8,Annually,Bangkok,low
EVS04420,AC Level 1,0.48,6:00-22:00,19.17,35,ChargePoint,50,"Type 2, CHAdeMO",2015,No,4.3,1,Monthly,Beijing,low
EVS04633,DC Fast Charger,0.17,9:00-18:00,15.24,98,EVgo,50,"Type 2, CCS",2010,Yes,4.1,2,Monthly,Beijing,high
EVS04804,AC Level 1,0.14,6:00-22:00,7.68,18,EVgo,150,"Tesla, Type 2",2017,Yes,3.0,2,Annually,Moscow,low
EVS00214,AC Level 1,0.11,6:00-22:00,14.17,52,Greenlots,150,"Type 2, CHAdeMO",2015,Yes,4.2,3,Monthly,Mexico City,high
EVS00320,AC Level 2,0.43,9:00-18:00,7.79,27,ChargePoint,50,CHAdeMO,2015,No,4.7,7,Monthly,Cape Town,low
EVS00405,AC Level 2,0.4,24/7,10.04,26,Tesla,22,CHAdeMO,2022,No,4.4,2,Quarterly,San Francisco,low
EVS00484,AC Level 2,0.31,9:00-18:00,0.65,77,ChargePoint,350,"CCS, CHAdeMO",2016,Yes,3.3,8,Annually,Sydney,high
EVS00816,AC Level 2,0.34,6:00-22:00,16.0,94,EVgo,150,CCS,2012,No,4.2,7,Annually,Mumbai,high
EVS00903,AC Level 1,0.32,9:00-18:00,8.34,84,Greenlots,150,"CCS, CHAdeMO",2021,No,4.0,8,Quarterly,San Francisco,high
EVS01207,AC Level 2,0.18,9:00-18:00,9.6,44,EVgo,150,"Type 2, Tesla",2020,No,4.5,9,Quarterly,San Francisco,low
EVS01222,AC Level 2,0.41,24/7,7.46,59,Tesla,350,"CCS, Tesla",2017,Yes,3.1,2,Quarterly,Sydney,high
EVS01323,AC Level 1,0.11,24/7,15.96,78,ChargePoint,50,CCS,2016,Yes,4.6,8,Annually,Seoul,high
EVS01642,DC Fast Charger,0.3,9:00-18:00,12.61,36,Ionity,350,CHAdeMO,2018,No,4.3,8,Monthly,Mexico City,low
EVS01659,AC Level 2,0.41,24/7,6.36,95,ChargePoint,150,"Tesla, CCS",2011,No,3.4,6,Quarterly,Seoul,high
EVS01674,AC Level 1,0.3,9:00-18:00,15.64,56,EVgo,50,"CHAdeMO, Tesla",2013,Yes,4.5,7,Quarterly,Mumbai,high
EVS01689,AC Level 2,0.32,6:00-22:00,1.48,38,Greenlots,50,"Tesla, CCS",2016,Yes,3.6,2,Annually,San Francisco,low
EVS01697,AC Level 1,0.31,9:00-18:00,1.16,21,Tesla,150,"CHAdeMO, CCS",2021,No,3.4,2,Monthly,Mumbai,low
EVS01933,AC Level 1,0.18,6:00-22:00,12.27,74,EVgo,150,"CHAdeMO, CCS",2015,No,3.5,3,Quarterly,São Paulo,high
EVS02038,DC Fast Charger,0.4,24/7,19.44,91,Ionity,350,"CHAdeMO, Type 2",2023,No,4.3,5,Quarterly,São Paulo,high
EVS02084,AC Level 2,0.22,9:00-18:00,10.93,44,EVgo,150,"CCS, Tesla",2011,Yes,4.8,3,Annually,Sydney,low
EVS02202,DC Fast Charger,0.14,24/7,11.55,42,EVgo,50,Type 2,2012,Yes,4.4,6,Monthly,Moscow,low
EVS02230,AC Level 2,0.45,6:00-22:00,10.97,48,Ionity,22,Tesla,2013,No,3.5,2,Annually,Bangkok,low
EVS02515,DC Fast Charger,0.48,9:00-18:00,13.15,96,Greenlots,150,Type 2,2011,Yes,4.7,1,Quarterly,Mexico City,high
EVS02534,DC Fast Charger,0.26,6:00-22:00,1.86,22,EVgo,22,CCS,2014,Yes,4.2,6,Annually,Mexico City,low
EVS02588,DC Fast Charger,0.22,9:00-18:00,4.14,39,EVgo,50,"Type 2, CCS",2012,Yes,4.2,9,Monthly,São Paulo,low
EVS02883,DC Fast Charger,0.29,24/7,19.69,54,ChargePoint,350,CHAdeMO,2016,Yes,4.5,7,Annually,Mumbai,high
EVS02982,AC Level 2,0.43,24/7,14.58,88,EVgo,150,"CCS, Type 2",2017,Yes,5.0,3,Monthly,Moscow,high
EVS02999,DC Fast Charger,0.21,6:00-22:00,6.94,83,Tesla,350,"Tesla, CHAdeMO",2011,Yes,4.6,7,Quarterly,Beijing,high
EVS03033,DC Fast Charger,0.25,6:00-22:00,8.16,55,EVgo,22,Type 2,2015,No,4.7,2,Annually,Sydney,high
EVS03155,DC Fast Charger,0.44,24/7,11.92,43,Ionity,50,"CCS, CHAdeMO",2022,Yes,3.8,9,Annually,Sydney,low
EVS03877,DC Fast Charger,0.12,6:00-22:00,19.17,53,Greenlots,22,"Tesla, CHAdeMO",2015,Yes,4.7,2,Quarterly,Moscow,high
EVS04229,AC Level 1,0.41,24/7,9.94,22,Greenlots,350,"Type 2, CCS",2022,No,4.7,5,Annually,Dubai,low
EVS04402,DC Fast Charger,0.11,6:00-22:00,11.72,38,Greenlots,50,CCS,2011,Yes,4.1,4,Quarterly,Sydney,low
EVS04405,AC Level 2,0.22,6:00-22:00,5.11,57,Greenlots,22,"CCS, Type 2",2022,Yes,4.2,6,Annually,Los Angeles,high
EVS04516,AC Level 1,0.37,6:00-22:00,17.28,81,Tesla,22,"Type 2, CHAdeMO",2010,Yes,4.7,5,Quarterly,Beijing,high
EVS04738,AC Level 2,0.26,24/7,18.46,34,Greenlots,50,CCS,2014,No,3.4,5,Annually,Cape Town,low
EVS00204,AC Level 1,0.49,9:00-18:00,4.28,81,ChargePoint,22,Type 2,2011,Yes,3.9,3,Annually,Cape Town,high
EVS00485,AC Level 1,0.12,6:00-22:00,2.25,32,Greenlots,50,Tesla,2012,No,4.5,5,Monthly,Beijing,low
EVS00853,DC Fast Charger,0.41,6:00-22:00,0.98,19,ChargePoint,50,CCS,2015,Yes,3.2,7,Annually,Sydney,low
EVS00859,AC Level 1,0.41,6:00-22:00,10.43,15,EVgo,150,"CCS, CHAdeMO",2012,Yes,3.7,4,Quarterly,Seoul,low
EVS01005,AC Level 1,0.31,9:00-18:00,16.39,19,ChargePoint,150,Tesla,2011,No,3.0,5,Annually,Beijing,low
EVS01175,AC Level 1,0.12,24/7,12.66,79,EVgo,150,"Type 2, Tesla",2023,No,4.7,3,Monthly,San Francisco,high
EVS01232,AC Level 1,0.48,24/7,6.17,19,Ionity,50,CCS,2019,No,4.2,1,Monthly,Cape Town,low
EVS01504,AC Level 1,0.35,9:00-18:00,11.12,88,EVgo,150,"Tesla, Type 2",2010,No,3.8,4,Quarterly,San Francisco,high
EVS02099,DC Fast Charger,0.16,9:00-18:00,14.96,46,EVgo,150,Type 2,2023,Yes,4.9,4,Monthly,Sydney,low
EVS02240,AC Level 1,0.17,6:00-22:00,9.35,15,Tesla,22,CHAdeMO,2018,Yes,4.5,1,Monthly,São Paulo,low
EVS02500,DC Fast Charger,0.14,9:00-18:00,4.5,66,Greenlots,50,"CCS, Type 2",2023,No,3.2,8,Annually,Berlin,high
EVS02532,AC Level 1,0.12,9:00-18:00,16.29,12,ChargePoint,150,Type 2,2010,No,4.1,8,Monthly,Los Angeles,low
EVS02552,DC Fast Charger,0.23,9:00-18:00,12.72,97,EVgo,150,Tesla,2011,Yes,4.0,10,Quarterly,Cape Town,high
EVS02587,AC Level 1,0.37,9:00-18:00,13.45,96,Greenlots,350,CHAdeMO,2017,No,4.2,4,Monthly,San Francisco,high
EVS02690,AC Level 1,0.36,24/7,7.78,40,EVgo,50,CCS,2015,No,4.7,1,Monthly,Seoul,low
EVS02847,DC Fast Charger,0.3,6:00-22:00,16.42,82,Greenlots,22,"Tesla, CCS",2015,No,4.2,2,Quarterly,Bangkok,high
EVS03376,DC Fast Charger,0.27,6:00-22:00,10.57,38,ChargePoint,50,CCS,2019,Yes,3.4,5,Quarterly,São Paulo,low
EVS03485,DC Fast Charger,0.26,6:00-22:00,19.06,48,Tesla,50,"CHAdeMO, Type 2",2021,No,3.3,8,Monthly,Chicago,low
EVS03622,AC Level 1,0.39,24/7,13.81,80,ChargePoint,150,"Type 2, Tesla",2021,No,4.9,7,Annually,Seoul,high
EVS03847,AC Level 2,0.37,24/7,6.02,14,Greenlots,150,Tesla,2011,No,3.9,3,Quarterly,Chicago,low
EVS03908,DC Fast Charger,0.3,9:00-18:00,19.87,65,Tesla,150,CHAdeMO,2011,Yes,4.4,10,Quarterly,Sydney,high
EVS03949,AC Level 2,0.36,24/7,0.56,24,Greenlots,350,CHAdeMO,2019,Yes,3.7,3,Monthly,Moscow,low
EVS04122,AC Level 2,0.48,9:00-18:00,8.69,16,Ionity,22,"CCS, Type 2",2020,No,3.3,1,Annually,Dubai,low
EVS04224,AC Level 1,0.17,9:00-18:00,1.85,72,Greenlots,22,CCS,2022,No,3.8,2,Annually,Cape Town,high
EVS04374,AC Level 2,0.33,6:00-22:00,2.33,45,ChargePoint,22,CCS,2016,No,3.5,5,Annually,Mexico City,low
EVS04433,AC Level 1,0.5,6:00-22:00,13.23,61,EVgo,22,CCS,2023,Yes,4.7,5,Monthly,Berlin,high
EVS00262,AC Level 2,0.13,9:00-18:00,17.13,77,ChargePoint,50,"CCS, CHAdeMO",2022,Yes,3.5,3,Annually,Sydney,high
EVS00807,AC Level 1,0.38,24/7,17.18,69,ChargePoint,50,Tesla,2015,Yes,4.7,8,Quarterly,Bangkok,high
EVS01066,AC Level 1,0.39,9:00-18:00,11.54,34,EVgo,350,Tesla,2018,Yes,3.7,6,Monthly,Berlin,low
EVS01404,AC Level 2,0.23,9:00-18:00,3.17,63,Ionity,50,CCS,2023,No,3.4,4,Monthly,Beijing,high
EVS01456,DC Fast Charger,0.12,9:00-18:00,3.08,74,Greenlots,350,"Type 2, Tesla",2013,No,4.7,8,Quarterly,Sydney,high
EVS01528,AC Level 2,0.23,6:00-22:00,7.63,95,Greenlots,50,CHAdeMO,2017,No,3.5,9,Quarterly,Mumbai,high
EVS01657,AC Level 1,0.38,24/7,13.1,50,EVgo,22,CHAdeMO,2018,Yes,4.3,7,Annually,Toronto,high
EVS01708,AC Level 2,0.26,9:00-18:00,12.15,37,ChargePoint,150,Tesla,2018,Yes,4.4,6,Monthly,Mumbai,low
EVS01826,AC Level 2,0.25,24/7,14.2,92,EVgo,350,Type 2,2021,No,4.2,5,Annually,Berlin,high
EVS01898,DC Fast Charger,0.12,9:00-18:00,11.11,88,Ionity,50,"CCS, Tesla",2019,Yes,4.3,8,Monthly,Mexico City,high
EVS02104,AC Level 1,0.37,24/7,9.02,10,Tesla,150,"CCS, Tesla",2010,Yes,3.4,4,Annually,Cape Town,low
EVS02343,DC Fast Charger,0.17,9:00-18:00,0.96,91,ChargePoint,50,"CCS, CHAdeMO",2015,No,3.6,3,Monthly,Berlin,high
EVS02514,AC Level 1,0.31,6:00-22:00,18.59,80,EVgo,150,"Type 2, CCS",2013,No,4.4,2,Annually,Chicago,high
EVS02837,AC Level 2,0.21,6:00-22:00,14.86,92,EVgo,22,Type 2,2022,Yes,4.0,4,Quarterly,Mexico City,high
EVS02957,AC Level 1,0.23,6:00-22:00,11.13,90,EVgo,50,CHAdeMO,2011,Yes,3.4,8,Annually,Dubai,high
EVS02983,AC Level 1,0.13,6:00-22:00,16.01,17,ChargePoint,50,"Type 2, CCS",2013,Yes,4.2,2,Quarterly,Los Angeles,low
EVS03000,AC Level 2,0.13,9:00-18:00,14.25,39,ChargePoint,150,Type 2,2019,Yes,4.5,6,Quarterly,Seoul,low
EVS03173,AC Level 1,0.31,6:00-22:00,14.32,78,Tesla,150,"Type 2, CHAdeMO",2017,Yes,4.8,5,Quarterly,Beijing,high
EVS03426,AC Level 2,0.39,6:00-22:00,17.56,30,Ionity,50,Type 2,2012,Yes,3.6,7,Monthly,Moscow,low
EVS03699,AC Level 2,0.24,24/7,18.43,78,EVgo,150,Tesla,2015,Yes,3.5,5,Monthly,Moscow,high
EVS03729,AC Level 1,0.38,6:00-22:00,15.53,37,Ionity,350,"CHAdeMO, CCS",2014,Yes,3.4,5,Annually,Beijing,low
EVS04043,AC Level 2,0.45,6:00-22:00,3.73,70,EVgo,150,"CHAdeMO, Tesla",2013,Yes,3.8,3,Monthly,San Francisco,high
EVS04512,AC Level 1,0.2,24/7,1.81,93,EVgo,150,"Type 2, Tesla",2023,No,3.3,1,Quarterly,Cape Town,high
EVS04648,AC Level 1,0.28,6:00-22:00,16.32,95,Tesla,22,"Type 2, CCS",2018,No,3.8,6,Annually,Los Angeles,high
EVS04709,AC Level 1,0.33,6:00-22:00,19.74,81,EVgo,350,Type 2,2017,No,4.7,1,Annually,Moscow,high
EVS04974,DC Fast Charger,0.48,9:00-18:00,7.6,13,Tesla,350,Tesla,2010,Yes,4.3,2,Quarterly,Seoul,low
EVS05000,AC Level 2,0.35,24/7,1.12,15,EVgo,50,"CHAdeMO, Type 2",2023,No,3.7,6,Quarterly,Los Angeles,low
EVS00140,AC Level 2,0.5,6:00-22:00,6.97,76,Tesla,350,CCS,2011,Yes,4.3,4,Monthly,Cape Town,high
EVS00324,AC Level 2,0.27,9:00-18:00,2.76,20,ChargePoint,350,"Tesla, CHAdeMO",2011,Yes,4.3,8,Annually,San Francisco,low
EVS00436,AC Level 2,0.37,6:00-22:00,9.64,66,Tesla,22,CHAdeMO,2015,No,5.0,1,Annually,Mumbai,high
EVS01029,AC Level 1,0.37,6:00-22:00,13.34,52,Greenlots,150,Tesla,2014,No,4.7,5,Annually,Beijing,high
EVS01087,AC Level 2,0.39,6:00-22:00,0.61,84,ChargePoint,50,Type 2,2022,Yes,4.5,8,Quarterly,Moscow,high
EVS01098,AC Level 2,0.41,6:00-22:00,1.46,20,Tesla,22,CCS,2013,Yes,4.1,10,Annually,Bangkok,low
EVS01465,AC Level 2,0.46,24/7,12.88,96,ChargePoint,50,"Type 2, CCS",2016,Yes,3.3,9,Monthly,Bangkok,high
EVS01563,AC Level 2,0.4,6:00-22:00,5.88,96,Ionity,22,"Tesla, CCS",2018,Yes,3.6,9,Monthly,Seoul,high
EVS01634,AC Level 2,0.15,24/7,18.83,62,ChargePoint,150,"Tesla, CHAdeMO",2015,No,3.1,6,Quarterly,São Paulo,high
EVS02083,AC Level 2,0.44,24/7,2.64,34,EVgo,150,Type 2,2010,No,4.9,1,Quarterly,Dubai,low
EVS02315,AC Level 1,0.24,9:00-18:00,5.89,65,Greenlots,350,CCS,2023,Yes,3.2,6,Annually,Mexico City,high
EVS02603,AC Level 1,0.12,24/7,2.56,67,Greenlots,22,"CCS, Tesla",2015,Yes,3.7,9,Monthly,Dubai,high
EVS02640,AC Level 1,0.15,24/7,19.98,97,Tesla,50,CHAdeMO,2020,Yes,3.9,8,Annually,Mumbai,high
EVS02815,AC Level 2,0.11,6:00-22:00,9.93,27,Greenlots,350,"CHAdeMO, Type 2",2015,Yes,4.2,4,Quarterly,São Paulo,low
EVS03112,AC Level 1,0.41,9:00-18:00,14.36,84,ChargePoint,22,CHAdeMO,2012,No,3.9,2,Quarterly,Cape Town,high
EVS03169,AC Level 1,0.2,9:00-18:00,12.64,56,EVgo,150,"CHAdeMO, Tesla",2019,Yes,3.1,4,Monthly,Dubai,high
EVS03689,DC Fast Charger,0.16,9:00-18:00,15.27,97,ChargePoint,22,Tesla,2021,No,3.9,1,Monthly,San Francisco,high
EVS03929,AC Level 1,0.3,24/7,2.24,98,EVgo,350,"CCS, Tesla",2020,Yes,3.6,6,Annually,Sydney,high
EVS04164,DC Fast Charger,0.18,24/7,5.71,26,Ionity,22,"Type 2, Tesla",2022,No,3.0,2,Quarterly,Beijing,low
EVS04168,AC Level 1,0.32,6:00-22:00,12.95,75,Greenlots,50,CHAdeMO,2013,Yes,4.6,8,Monthly,São Paulo,high
EVS04545,DC Fast Charger,0.38,9:00-18:00,11.16,43,Tesla,350,"CCS, CHAdeMO",2010,Yes,3.3,1,Monthly,San Francisco,low
EVS04770,AC Level 1,0.35,6:00-22:00,18.52,27,ChargePoint,50,Tesla,2014,Yes,3.2,8,Quarterly,Chicago,low
EVS04973,AC Level 1,0.33,9:00-18:00,6.79,79,ChargePoint,350,"Type 2, CHAdeMO",2015,Yes,4.4,1,Quarterly,Chicago,high
EVS00257,AC Level 1,0.45,24/7,19.91,49,Tesla,22,CHAdeMO,2011,No,4.0,3,Quarterly,Bangkok,low
EVS00660,AC Level 2,0.27,6:00-22:00,11.93,53,EVgo,150,"CHAdeMO, CCS",2012,Yes,3.2,3,Monthly,Chicago,high
EVS00780,DC Fast Charger,0.41,9:00-18:00,18.8,41,Greenlots,50,CCS,2017,Yes,4.9,8,Annually,Seoul,low
EVS00824,AC Level 1,0.37,9:00-18:00,1.92,18,Tesla,22,"Type 2, CHAdeMO",2019,Yes,3.9,9,Monthly,Los Angeles,low
EVS00954,DC Fast Charger,0.32,6:00-22:00,5.29,44,ChargePoint,22,"CCS, Type 2",2010,Yes,4.2,7,Quarterly,Toronto,low
EVS02040,AC Level 1,0.27,24/7,8.95,65,Ionity,150,"Tesla, CCS",2022,Yes,4.5,5,Monthly,Sydney,high
EVS02070,AC Level 2,0.29,6:00-22:00,0.86,24,ChargePoint,50,Tesla,2019,Yes,3.5,10,Monthly,Mexico City,low
EVS02428,DC Fast Charger,0.24,9:00-18:00,10.11,55,ChargePoint,150,"Type 2, CCS",2010,Yes,4.7,10,Quarterly,Dubai,high
EVS02464,AC Level 2,0.29,9:00-18:00,2.56,16,ChargePoint,350,CHAdeMO,2011,No,3.4,2,Annually,Toronto,low
EVS02657,DC Fast Charger,0.46,9:00-18:00,7.53,23,Ionity,22,"Type 2, CHAdeMO",2014,No,4.7,5,Quarterly,San Francisco,low
EVS03068,AC Level 1,0.41,24/7,5.25,37,ChargePoint,50,CCS,2013,No,3.5,6,Annually,Chicago,low
EVS03150,AC Level 1,0.31,24/7,10.85,77,Tesla,22,CHAdeMO,2023,Yes,4.2,3,Annually,Bangkok,high
EVS03156,AC Level 2,0.44,6:00-22:00,11.37,97,Ionity,22,CCS,2013,Yes,4.0,4,Monthly,Mexico City,high
EVS03648,AC Level 2,0.13,6:00-22:00,2.28,71,ChargePoint,22,Tesla,2021,Yes,4.3,5,Quarterly,Moscow,high
EVS03730,DC Fast Charger,0.24,6:00-22:00,5.67,95,Tesla,50,"Type 2, Tesla",2021,Yes,4.7,6,Annually,San Francisco,high
EVS04828,AC Level 2,0.11,9:00-18:00,9.14,48,Ionity,50,"Tesla, CHAdeMO",2019,No,3.5,6,Quarterly,Seoul,low
EVS04907,AC Level 2,0.2,9:00-18:00,17.79,91,EVgo,350,"CCS, Type 2",2011,No,4.2,8,Quarterly,Toronto,high
EVS04999,DC Fast Charger,0.19,9:00-18:00,4.03,44,ChargePoint,150,"CCS, CHAdeMO",2016,Yes,4.7,3,Quarterly,Dubai,low
EVS00224,DC Fast Charger,0.33,9:00-18:00,10.57,63,EVgo,22,Tesla,2017,Yes,4.0,1,Quarterly,Dubai,high
EVS00696,DC Fast Charger,0.4,6:00-22:00,1.72,73,Greenlots,22,Tesla,2017,No,3.7,4,Monthly,Mexico City,high
EVS01126,AC Level 1,0.34,24/7,9.09,46,EVgo,350,"Tesla, CCS",2014,Yes,3.3,5,Quarterly,Sydney,low
EVS01383,AC Level 2,0.23,24/7,12.93,73,Greenlots,50,"CCS, Type 2",2010,No,3.4,8,Annually,Cape Town,high
EVS01562,AC Level 2,0.11,6:00-22:00,4.13,70,Ionity,350,CCS,2013,Yes,4.0,1,Quarterly,Seoul,high
EVS01579,DC Fast Charger,0.28,9:00-18:00,18.57,60,ChargePoint,50,"Type 2, CCS",2019,Yes,4.7,10,Monthly,Cape Town,high
